id_alojamiento,id_valoracion,fecha,id_revisor,nombre_revisor,comentario
164448,72427625,2016-05-02,4826608,Nicole,"Lidia was a very welcoming host and gave lots of great suggestions to help us make the most of Stockholm."
164448,75253367,2016-05-20,9361852,Evaldas,"Lidia was a great host. My room was neat and clean. Privacy guaranteed. No complaints."
164448,75631404,2016-05-22,62784692,Mick,"Our host Lidia met us and made us welcome straight away, she had great knowledge of Stockholm and told us of places to visit and directions .We had breakfast with Lidia on two occasions which was very nice [recommended]. The place was situated perfectly for exploring Stockholm,we had a great view from our room, we will definitely stay with her again. Thank you."
164448,76246404,2016-05-25,58711470,Andrew,Located in a great part of town with easy access to all types of public transportation. Lidia took the time to sit down with us over coffee to give us recommendations on what to see during our trip. She went out of her way to help us do some much needed laundry as well. There were other guests staying that were fun to interact with. Highly recommended.
164448,77640389,2016-06-02,33534881,Lee,Lidia made us feel very welcome. Arrival arrangements went smoothly. The room was as advertised. Lidia gave us lots of useful information about things to do and places to see. She was always keen to know what we had been doing and where we'd been throughout our stay. Altogether an enjoyable experience.
164448,78074278,2016-06-05,15227690,Tom,Lidia was extremely friendly and gave us lots of great advice about transport and activities around Stockholm. The room was very comfortable and we had everything we needed. The location was amazing - only a few hundred metres from some of the best cafes in Stockholm and SoFo was just a short walk.
164448,79040842,2016-06-10,51522925,Marcel,"Lidia's home is perfectly located for visiting Stockholm, with all public transport very near. The room is small, but equipped with all necessary stuff. Lidia was very helpful for planning our visit."
164448,80173958,2016-06-16,43610883,Anna,"Very nice neighborhood and apartment exactly as described! Perfect for a few days stay. Lidia was incredibly friendly and provided guides and maps for us, pointing out good areas to go to in the city. There was a microwave, mini fridge, and dishes upstairs in the living area which was perfect for when we made breakfast and had a few groceries to store. The apartment is in a great location in Sodermalm and do-able walking distance from everything in Stockholm! Would love staying with Lidia again if I get to visit Stockholm in the future. "
164448,80590681,2016-06-19,72806556,Rene,Incredibly gracious host. Room was great and it had all that we needed. Lidia gave us some tea and a rundown of what to visit and experience in Stockholm. So kind. Great location and place!
164448,81507679,2016-06-23,56628723,Imelda,"Very clean and homey place to stay and close to the train station.  Lidia is very helpful and we found the area so safe and accessable to all amenities such as restaurant, groceries and close to the old town."
164448,82114771,2016-06-26,6217062,Elena,"Lidia was a very nice and helpful host, very easy to communicate with. She helped us searching bus timetables to the airport in Internet and was really kind to us. Her apartment is very central and comfortable.Thanks a lot, Lidia!"
164448,82712107,2016-06-29,74941359,Junqin,"Really enjoy to live in Lydia's place quite near to the train. Clean and conveinent. Lydia gave us a map and made coffee for us when we arrived, she knows a lot about the city and told us some must-go scenes. The  breakfast she make is delicious recommend that. Highly recommended her place to live in truly worth it. We have good time there."
164448,83046934,2016-07-01,34880611,Thu Hang,Lidia is very friendly and helpful. She provided my friend and myself great advice on places to go while being in Stockholm. We enjoyed staying at her house and would recommend her place to others.
164448,83652827,2016-07-03,2733095,Karrie,Lidia was an absolutely amazing host. She greeted us warmly every time we entered the house! The bed was very comfortable and the room was a good size for my husband and I to share. The location was amazing and very walkable. If my husband and I go back to Stockholm we would stay here again. 
164448,84708058,2016-07-08,63002406,Teni,The space was very clean and very comfortable! The location right beside the train station was incredible for getting around the city.  Lidia was one of the best hosts I've ever had through Airbnb - she was so helpful and informative and help our stay be even better than it would have been.  She had great tips for sight seeing and maps to help us get around.  Definitely would recommend her as a host as well as recommend the great space she had listed.   
164448,89807876,2016-07-30,46859285,Silvia,Stockholm is beautiful! Lidia is a great host ! She welcomed us at 7 am so she was really kind and the room was clean :)  
164448,91063817,2016-08-03,42435202,Wilson,The neighborhood was a perfect jumping ground to visit the city but in a lovely quiet neighborhood meaning noise was not an issue.  Lidia greeted me on my arrival and provided lots of background info and suggestions of places to visit.  The double room has 2 single beds that can be pushed together for couples or separated for 2 friends sharing.  The communal area has fridge and kettle etc so you can get a takeout or breakfast/lunch items and have a place to put these in order to keep your costs down.  Metro is just around the corner so it was no problems getting around with luggage.
164448,92751268,2016-08-09,55712680,Brenda,Lovely! She knew a lot about the area and the public transportation. The room was very nice. 
164448,93140407,2016-08-11,12370460,Addie,"Lidia was super sweet! She sat down and explained everything I needed to know about Stockholm when I arrived and was very accommodating during our stay. There were no blackout curtains in the room, but there were eye masks and a beautiful window overlooking a big (and busy) playground and courtyard. We loved staying in the less touristy Sodermalm, south of the main part of the city but still close to public transportation, shops, cafes and restaurants."
164448,94293426,2016-08-15,32884084,Rebecca,The apartment was very easy to find and in a great location. It was close to transport and lots of great cafes. Great spot! 
164448,95682104,2016-08-20,50985831,Yassmeen,"Our stay with Lidia was very comfortable. The room had two single beds, and we shared an upstairs communal TV area and a bathroom with other guests. Lidia greeted us with a cup of tea and gave us many maps and her advice on the best places to visit, which was much appreciated. She was very kind and helpful, so thank you for a lovely stay! "
164448,98382434,2016-08-30,53745099,Cooper,"Lidia was a fantastic host and very knowledgeable about Stockholm. She was almost always around on the first level of the apartment and always willing to help. We would recommend her to anyone!The rooms are on the second level in the apartment, among a few others rooms with a shared living space and bathroom. Everything was clean and comfortable.Easy access to trains and buses from the apartment. Sodermalm is an interesting area and relatively close to Gamla Stan, within a mile, and most other attractions."
164448,99070245,2016-09-03,769883,Kosse,Goede prijs/kwaliteit
164448,101932070,2016-09-16,1865767,Maggie,"Lidia's place was very comfortable and homey. There was a lot of privacy, as we were on the second floor and had access to a separate bathroom as well as numerous other helpful amenities. The first day we were there, Lidia voluntarily gave us a 20 - minute review of Stockholm's highlights, attractions, and activities. She was available whenever we needed help, always with a smile and ready laugh. We had our own key, which was useful. The place is near a school, so in the mornings, we heard children laughing from the nearby school :) A great stay with a warm host!"
164448,103414137,2016-09-22,21980878,Steve,We had a very enjoyable stay with Lidia - she made us feel like family.  Her house was centrally located - easy access to the train station and bus stations.  She went above and beyond to make our stay as pleasant as possible- gave us tourist info and pamphlets to help us with our visit.  I want to thank her for such a great stay. 
164448,104349540,2016-09-26,4928143,Iliana,"Lidia stayed up very late to let us in to her apartment. It was easy to move about the space, although we were put up in a room that is different from the listing, and a bit smaller."
164448,104832477,2016-09-28,64724044,Angus,"Everything as described,  Lidia buzzed us into the building and after showing us to our room kindly sat us down with a cup of tea and showed us on a map some of the highlights of Stockholm. We slept well and enjoyed our stay. The underground system was less than 10 mins walk away."
164448,105266034,2016-10-01,21252472,Peifeng,"Lidia is very nice,she was waiting us in the outside door when we arrived, then show me the map and told me about the transportation, sight viewing detailedly, the room is exactly same with the discreption, it is nice, just like home ,very convenient to ervey where, the ICA supermarket is near the apartment . Highly recommended to my friends."
164448,107631741,2016-10-11,9443852,Costanza,"Lidia is an amazing host, she welcomed us in a very kind way and we really felt at home since the first moment. We talked a lot during our stay, enjoying a cup of coffee or tea together. The communication between us has always been fast and accurate, she gave us all the informations we needed before and during our journey. The apartment is cozy, clean, in a nice area near Sodra station (5 minutes walking).I definitely recommend it!"
164448,108910966,2016-10-18,35167777,Effy,Lidia is an amazing host. Her place is clean and cosy. She knows city very well and is always happy to give advices. She offers great kardemumabullen and Kanelbullen! She made our days in Stockholm. Definitely recommended!!! Thank you Lidia!
164448,109581900,2016-10-22,97411900,Carole,"Lidia was wonderful host. She made us feel like at home. Welcomed us warmy and gave us good advices about interesting touristic attraction and Nice shopping places. She was very disponible for us.The apartment is good located next to subway station. We were in city center very quickly. "
164448,114566170,2016-11-19,8790524,Cassia,"Lidia was very helpful with info. regarding transportation and city sites. The room was very nice and clean, as well as private. She was very sweet and greeted us with hot tea, and told us about the city and what to see. I definitely recommend Lidia's place. "
164448,115868232,2016-11-27,31886213,Ying,"Host Lidia made us feel welcome to her place. She waited down stair for our arrival and offered us coffee and traditional Swedish cake. The facility is clean and we feel like at home. Our room is located upstair while the host live down stair. We have all the privacy as the host does not come up stair at all. She does come up to tidy/clean the place while we were out. Lidia allowed us to check out late which has been very useful as our departure from Stockholm is at 2:00 pm. The place is centrally located. Stockholm old town, major shopping areas, City Hall etc. are all within walking distance. Only one stop from the central train station. We thoroughly recommend this place to other travellers. "
164448,116604332,2016-12-02,25196446,Sarah,Lidia was Nice and helpful. The breakfast were big. I recommand this airbnb.
164448,120269354,2016-12-09,9658397,A,"Lidia is communicative and kind. She's attentive when she needs to be but knows when to give guests space. The place is as described and is clean, cozy, and quiet. I would recommend this room to anyone who is seeking an affordable and centrally located option. If you like to walk - this location is just close enough to some of the major sites (about 20 min in multiple directions). Public transportation is also very close by (4 min walk) "
164448,121464640,2016-12-17,63267167,Alessandro,"Great apartment, Lidia is really kind and helpful. If you go to Stockholm go to her apartment ."
164448,126259540,2017-01-10,71709242,Matthew,"Lidia's Airbnb was a great value and fairly centrally located. The room was clean, we had access to the kitchen and a living space as well as the bathroom, shower, ironing board, tea, and coffee. Lidia was kind and gave us a map as well as advice for where to travel, how to get around, and a bit of history about the city. Definitely a worthwhile stay. "
164448,127133957,2017-01-16,109745470,Jo,"Lidia was a great superhost, we had a great time with her, over cups of tea and coffee and snacks and sharing breakfast (=Very good specific directions and suggestions on all our travels in Stockholm; thank you for having us!!"
164448,127689484,2017-01-20,25388386,Aurore,Always a pleasure to stay at that place ! Well recommended !
164448,129357658,2017-01-30,81064735,Valeria,"I definitely reccomend staying at Lidia's and I will surely go back there if I ever go to Stockholm again!Lidia is absolutely lovely, very welcoming, helpful and smiling! She waited for us until late in the night and she carefully explained everything about the main spots of the city and trasports so that we would be ready and well prepared the next day (she gave us also maps and brochures).She lives in the same apartment but in a separate part of the house so you will have your own privacy. The bathroom is shared with other two rooms but there was never the need to queue.Our room (good size for two people) and the whole house was clean, warm and cosy. Even though the breakfast was not included, coffee and tea were always there for us, kindly offered by the host. There is a fridge, microwave, kettle, cutlery and plates to warm up or store your own food, as well as a common room where to eat. There is wifi.The location of the house is very good:- nice and quiet area- 2 minutes walking from the train station (black line J) which connects directly to Stockholm Central  in around 5 minutes where you can catch the metro with the same ticket. Trains pass very often...we have never waited more than 10-15 minutes - 700 metres from the nearest metro station (in case you don't want to change from metro to trains)- 2 minutes walking from the nearest supermarket - 25 minutes walking from the old town"
164448,129774234,2017-02-02,6524396,Hasmik,Great place and a very nice hostess
164448,130208853,2017-02-05,110510904,Antoine,"Thank you Lidia for such a nice stay.Appartment perfectly located with walking distance to the old town and lots of public transport all around the place.The appartment is clean, and Lidia is a very nice host who gave us useful advice for getting around and things to see."
164448,131026494,2017-02-10,48616488,Nuno,"It was a pleasure to be host from Lidia, a lovely person!! He location was perfect for me, very close from Sodra station and on station from Stockholm Central. I just recommend her!!  "
164448,131857866,2017-02-14,5398420,Zong Ming,"Lidia's place is perfect. Very convenient by bus, train and metro to the city centre and other attractions. The neighbourhood is quiet and Lidia has made sure we were comfortable throughout the stay. Five stars"
164448,132496665,2017-02-18,110763113,Theresa,"It was a pleasure to stay at Lidias apartment. She is a really nice and friendly lady who is always ready to help you. When you arrive she takes her time to tell you everything, which transports you can take and which sights you can visit! Also the apartment is very central, by foot to the center it takes about 15 minutes, and the metrostation is also just 1 minute walk from the house. Everything is clean and it's very comfortable to stay there. Nice bars and restaurants are also near!We don't regret our stay at all! "
164448,138879659,2017-03-22,43535307,David,Lidia is very friendly and engaged as a host and will make sure you enjoy your time at her house.  She has a fridge for her guests and also tea/coffee available for them to use.  It's a lovely little apartment.
164448,139676817,2017-03-26,18399101,Mario,"Awesome place and host, fully recommended!"
164448,140335863,2017-03-29,28237222,Gao,"Covenient location, close to tube and old town, very nice host, tidy and specious room, highly recommend."
164448,140659977,2017-03-31,123081334,Phillip,"It was my first Airbnb stay and it was much better than expected! Lidia was very friendly and explained everything about Stockholm. She probably tells all the insider information very often, but she was not board of this. Thanks for the grade stay! "
164448,141132249,2017-04-02,107091168,Paula,Lidia was an excellent host... so kind and helpful! She was very acc
164448,146934379,2017-04-24,104604758,Zhiyuan,nice host!
164448,149844899,2017-05-06,15241201,Aven,"Lidia's place was in an excellent location close to a metro stop and matched the descriptions and pictures.  Lidia stayed up late for us when our train got delayed and we arrived well after midnight, and she was very helpful showing us things to do around Stockholm. She also kept our bedroom very tidy. Overall, a great host! "
164448,150732401,2017-05-09,108569797,Ashton,"Lidia was extremely friendly, and always helpful. Her place was perfect!"
164448,153402770,2017-05-21,10434599,Miriam,Everything was great. The location is perfect for a weekend in Stockholm. Lidia was a fantastic host who provided us with everything we needed and even more. We would definitely come back :)
164448,154321438,2017-05-24,3275713,Prabowo,Li is very attentive to her guests and helpful. The room is clean. The apartement is near train station and supermarket. We love it!
164448,156293678,2017-05-30,89764580,Kian Hong,"It's a great duplex apartment and Li provide a nice private living area upstair to be used by her guests.She was kind enough to wait on the front door when we almost lost our way to her house.Recommended."
164448,157930337,2017-06-05,104456993,Rainer,Lidia is a very friendly host. The communication was very interesting. She made good suggestions. This district of Stockholm has many advantages. Many bars and resraurants and the way to the old town is not far. On one hand you can walk or you take the public traffic.
164448,160883999,2017-06-16,15977501,Anton,Linda was warm and courteous  while having us in her cute bnb. She was always quick to respond to our queries. 
164448,164071410,2017-06-26,42963101,Ari,One of the best stays we have had. Li was so helpful and very informative on everything Stockholm. She was extremely flexible and her house was very comfortable. Location was terrific too. Definitely recommend! 
164448,166297913,2017-07-03,139233,Jennifer,"We enjoyed our stay at Lidia's during our five days in Stockholm.  The apartment is well located and comfortable.  Lidia was very attentive, providing excellent information about the city's cultural offerings.  We would stay with Lidia on our next trip to Stockholm!"
164448,171206611,2017-07-17,8287411,Ron,"From the very start, my communication with with Li was excellent: she answered quickly and in a very welcoming and pleasant way.Before I arrived, she provided me with clear and accurate instructions how to reach her flat in three different ways - the quickest, the normal and the cheapest including buying a multi-day ticket for all the public transport in Stockholm.I recommend buying that ticket as you can also use it for getting from and to the airport.When I arrived, Li welcomed me and offered me a coffee. She was cordial and provide me with maps and a wide selection of explanations and recommendations for the city, museum, interesting places and transport to and from her place.Location is very good. 5 min walk to J train to the airport, 10 min walk to 2 different Metro stops and busses. Many supermarkets around as well as coffee shops, bars and restaurants.The room is on the second floor, which guarantees complete privacy. Li rents two rooms on that floor. Luckily for me, I was the only guest so I enjoyed a double room and a private toilet and shower.The apartment is perfectly clean, and Li provides all the necessary things, such as a microwave, fridge, kettle, instant coffee and milk. The apartment has all the utensils and crockery to prepare a simple meal in the microwave. The room is small but has enough space for what you need with many electrical sockets. Very comfortable bed.Li was a great host, a pleasant conversationalist if you want, but respects your privacy if you want to be alone.I really enjoyed being in Li's flat and meeting her. She also change old banknotes for new ones when she understood that the bank would only replace notes that were out of circulation only for bank account holders.Recommended with all my heart!"
164448,172833859,2017-07-22,101573043,Eileen,Li went above and beyond expectations of a host. The space is lovely. It was nice to be near restaurants but away from all the tourist. Her apartment is located right on the major transit line and next to buses.
164448,174178042,2017-07-25,116197221,Xueyun,We stayed in Linda's home for there days and it was super good! The apartment was nice and tidy and it had a quiet neighborhood. Linda gave us some good advice on our travel plans which was very useful. She is a kind lady who loves guests from all over the world. Highly recommended!
164448,177834956,2017-08-04,111306840,Alexandre,"This place was great! It had a super comfortable bed. It was also awesome to have a living room exclusively for the guests. She also has an other room with a single bed so we also met other travellers. There is a fridge, microwave/oven, water kettle, utensils and plates that were very useful. "
164448,178750369,2017-08-06,74897865,Kyle,Li was a wonderful host and her place is very close to one of the commuter rail stations that connects to the rest of Stockholm's metro system. The room was comfortable and the neighborhood was very quiet. Would recommend Li's place to anybody!
164448,179691760,2017-08-08,57960340,Peter,"When we arrived at Lidia's house, she was waiting for us and gave us such a warm-hearted welcome, which made the first impression with her the best. The house is located at five to ten-minute walks from the metro stations and bus stops also. Lidia stays at the first floor, and the guests at the second floor. There were three guest teams altogether but we had no difficulty using the bathroom. We had a lot of conversation with Lidia and the other guest, a German lady, sharing cultures and experiences. The most fascinating point with Lidia was that she pinpointed some really nice tourists' attractions in Stockholm, which was quite helpful for us to visit super worthy places. We recommend Lidia's house with both our thumbs up! We will also definitely stay at her house on our next visit to Stockholm for one to two weeks. Our stay at Lidia's house was one of the best Airbnb experiences ever. Thank you for everything, Lidia. Take care.Sincerely Yours,"
164448,183760785,2017-08-18,134594026,Mayuko,"She is super kind host!!Everything we need was in her house and she tell us a lot of information about Stockholm. We enjoyed staying in her house and also talking with her."
164448,184775909,2017-08-20,5207953,Brian,"Lidia is a great host and she went above and beyond to make sure we had a great stay. As others have noted, there is another room rented out to guests as well but this was no problem for us at all. Although it is a shared house, everything you have a private room that opens to a guest-only living room and bathroom on its own floor, so you can really have your privacy. The location was also great for us. I would highly recommend this place and would definitely return next time we are in Stockholm."
164448,190404900,2017-09-04,71993557,Nedim,"Li was quite helpful and hospitable (Website hidden by Airbnb) and my friend loved her so much that we didn't want to left Stockholm :) The location of the apartment is 10 minutes away from the Gamla stan ( by subway ). Personally, I stongly suggest the (Website hidden by Airbnb) think twice ;)"
164448,191675727,2017-09-08,146447173,Stefan,It was a great pleasure for us to stay at Li's room. She gave us a very good introduction about Stockholm and made us feel like at home. Thank you very much!
164448,192759614,2017-09-11,54511682,Felix,"Lidia is very frindly and provides lots of helpful information!! Very recommendable accommodation, which is both central and in a quite, safe neighbourhood"
164448,196189610,2017-09-22,15183665,Gabriel,Li is a caring and welcoming host. I warmly recommend Li's appartement!
164448,197301718,2017-09-25,6263516,Ken,"Li's absolutely great! Her place is about a 7-min walk from two of the metros and a 15-minute walk to the Old Town. She gave me a map of Stockholm and went over all of the popular places in with me. She provided clean towels and replaced the bedding everyday, and even helped me do laundry. Li's one of the nicest people I have ever met and it was a pleasure staying with her."
164448,198431917,2017-09-29,95971717,Simon,Li is a great host. If I ever go to Stockholm again I know where I will stay.
164448,203180109,2017-10-14,29374432,Stefano,Li e' stata gentilissima e molto ospitale.Accoglienza e disponibilita' eccezionali. Consigliatissimo
164448,204449347,2017-10-18,127620656,Myoungaee,Li`s very friendly and was very considerate and carefree to have no inconvenience during her stay.
164448,207087091,2017-10-28,118312632,Manmohan,"Li was a really nice host. The accommodation was exactly as explained, very neat & tidy, and really close to the train station & market. I will definitely recommend this place to anyone looking for a short-term accommodation in Stockholm."
164448,208160717,2017-10-31,51039937,Marco,Li is a nice lady welcoming you in the beautiful city of Stockholm! She is full of advices and suggestion to drive you during the exploration. Nice play to stay!
164448,216857083,2017-12-06,105348559,Anna,"The host is very kind and friendly. The house has a good ubication, near one of the main stations of Stockholm"
164448,235572014,2018-02-17,84879393,Junfan,Li is a nice and considerate host. The communication was smooth and so was the check-in. The place is convenient for guests with several public transportation hubs are just around the corner. I enjoyed my stay in Li's apartment in Stockholm and I would definitely recommend it to others.
164448,237004788,2018-02-21,140744820,Patrick,Li's is a great host with a cozy apartment in a great location. Li gave easy to understand directions to get from the airport to her hotel and had helpful tips for travelling around Stockholm and things to see. Would definitely stay here again and recommend it for anyone who's looking for a convenient base of operations for a Stockholm trip.
164448,243550310,2018-03-16,13848227,Lea,"Li is a very attentive, generous and kind host. The room was very clean, cosy and confortable. I really recommend! Thank you for everything"
164448,251185530,2018-04-07,81403122,Di,Li is the best! She is kind and thoughtful. Make sure that I have everything I need. Help me get the best route. Nice kitchen. Everything is perfect! I spent 3days in her house. It made me feel we are family. Transportation is convenient as well. Highly recommend!!!
164448,267885931,2018-05-23,133287338,Nathan,"Li was a spectacular host. She sat down and gave us a wonderful overview of the city and the must sees. The space is large and bright, with lots of amenities. It's very close to trains, but a nice 30 min walk to Old Towne."
164448,269464566,2018-05-27,169327061,Maxine,"Li is a nice host - she was informative of the area and things to do. The common area upstairs is shared among three rooms and that area is nice place to have conversations. The location of this place is close by to the T, so getting around everywhere is fast and easy."
164448,271128480,2018-05-31,48918400,Ho Kwan,A very nice host! Wait for me and gave me a detailed overview of the city even I am late due to flight delay! One of my best traveling experience!
164448,281595748,2018-06-25,6298826,Cassidy,Li was awesome! Thanks so much for having us!
164448,286395142,2018-07-06,175926807,Diana,"Li's place is in an excellent location to be able to walk or jump on the metro to any where in the city. Li is a sweet lady and when you arrive she has a city map ready for you and will go over where to find things in the city. WiFi is strong and works well.The following reasons are why I did not give Li's place a 5.The address is to the apartment complex not her apartment so you need to has access to a phone to call her to let you in.She uses her upstairs for Airbnb. There are three bedrooms and one bath. At times the bathroom is in use so you need to plan your day accordingly to maybe having to wait to get into the bathroom.She does not give kitchen privileges though she has a small microwave and refrigerator is the small sitting room upstairs. So if you plan on eating a lot of your meals there they will all have to be microwaveable. She has no coffee pot, just instant coffee. To get water and wash dishes you need to use the bathroom sink.Her TV's are the old tube type before remote controls. The picture is very fuzzy. If relaxing with TV after a long day is something you do, you won't be able to do that here.She has no black out curtains on the windows. We were there in July and the sun hits you in the face at 3:30 am. I was lucky enough to have an eye mask that I got on the plane or there would have been no way I could have slept in that roomThere is no visible electric outlet in the bathroom so hair drying etc has to be done in your room.Li will come into your room during the day and make your bed and straighten your things, even if the door is locked. If you do not want her to come into your room you will need to let her know that when you check in."
164448,289792128,2018-07-13,13541212,Thodoris,The place is really central; very close to the Sodra station (2-3mins) and in walking distance  from the Old Town and most other places. The room was good; everything you would expect from a short-term stay. Li was very good in making check in extremely convenient and was also extremely hospitable. I definitely recommend the place.
164448,293324526,2018-07-20,4330799,Brianna,"Li was such a great host! Her place has a great location,  comfortable bed and she was so helpful!"
164448,296778795,2018-07-26,92946108,Luca,"Solveig is offering an exceptional Yoga experience. We met in a wonderful spot in Frankfurt downtown on the riverside, where there also was a  beautiful view of the Skyline.The practice itself fits to all level. I am a intermediate beginner :) and the day after I could feel the benefits of the lesson.At the end we also had a little talk together with all other participants and Solveig gave also us a very nice travel guide with her best tips for Frankfurt! Thank you Solveig! It was fun!"
164448,296779094,2018-07-26,40220570,Ines,"Great experience to try yoga or continue practicing. Solveig was very attentive not only during class but also sharing her tips about the city. The place was also very nice, by the riverside, with a beautiful view for some pics and a nearby cafe perfect for a sunset drink. Loved the experience!  What an amazing way to end the day,  enjoy a different perspective of the city and create a good memory. "
164448,296779185,2018-07-26,168744336,Jana,"I really enjoyed the whole experience, chill-out yoga with a view over the skyline and a drink in the end. Tips for interesting Frankfurt places were valuable as well. Solveig is very nice, there are no downsides about the experience."
164448,297275207,2018-07-27,55940462,Esther,"I had a really good experience with Solveig. She is a great yoga teacher but also a very nice and warm person that makes you feel comfortable throughout the class. The practice is suitable for all levels and time and location were perfect. At the end of the class, she also shared with us very useful tips about Frankfurt and nice spots while we had a drink. 100% recommendable :)"
164448,297275796,2018-07-27,16592532,Alicia,"I really enjoyed this yoga class. It was in the perfect location, I was able to see the skyline of the city and we were right next to the river. Solveig was super nice, I really enjoyed her as a yoga instructor. After the class she shared with us a travel guide of the best places to go in Frankfurt and gave us coconut water so enjoy after the class. I will definitely go back to her class. If you are visiting or new to the city I definitely recommend this class. "
164448,297278664,2018-07-27,49186290,Ida,"It was a great experience, Solveig is very competent and nice and she held the class in an appropriate level for the participants. I also appreciated that she shared her favorite spots in Frankfurt with us, very helpful for people that are new to the city!"
164448,311067308,2018-08-20,71971282,Martin,"If you decide to do a yoga session with Solveig you can expect to meet a very friendly, kind and considerate yoga teacher. I very much enjoyed the session and the subsequent drink at the very stylish bar. Here, with a view of the skyline of central Frankfurt, Solveig kindly shared her tips for what to see and do in Frankfurt when one only has so much time to spend there. Very nice combo, yoga + info on Frankfurt"
164448,315211732,2018-08-28,154757720,Isabelle,We had a great 3 days in Stockholm staying at Li's place. It is a little cluttered and the furnishings are old fashioned but everything was clean and nothing lacking. The location is perfect. Li gave us some very useful tips when we arrived.
164448,316332466,2018-08-31,211325542,Marit,"Li is een hartstikke aardige vrouw die er alles aan doet om je verblijf bij haar zo prettig mogelijk te maken. Je mag haar altijd alles vragen en daar geeft ze ook graag antwoord op. Aan het begin van ons verblijf heeft ze ons allemaal tips gegeven over wat er te zien is in Stockholm en na het horen van onze voorkeuren wist ze nog wat meer specifieke tips te geven, waardoor ons verblijf in Stockholm zeker beter is geworden! In het verblijf zelf zijn de meubels wat oud, maar er hangt wel een hele gezellige sfeer. De badkamer is erg schoon en de douche is verrassend lekker. De bedden sliepen heerlijk en ook had Li er zelf al voor gezorgd dat er genoeg stopcontacten waren. Al met al een heerlijk verblijf hier gehad en we zouden het zeker aanraden!"
164448,325538289,2018-09-20,11104454,Ronald,"Li was a wonderful host. The room was clean and comfortable. The location was great, since it was next to the metro.  Li was very keen on helping us find our way and was happy to share her knowledge of Stockholm. :)"
164448,329532947,2018-09-29,31480145,Silvia,"Li is a special host: very kind and gentle. You'll find a special room with a shared bathroom but there are no problem at all. The room is spacious for two people and the metro, pendeltag and buses are very near. You can go everywhere without any problem and you can reach the centre of the city by bus or by metro in few minutes.Li can give you some useful advices to visit better the city and she is always ready to talk and help you planning your visit. If you are searching a beautiful spot in Stockholm, you have to choose this flat."
164448,333410794,2018-10-07,106965981,Steve,"Li was an absolutely outstanding host, going above and beyond to help us and guide us in our travels, just world class service all around. The place was as advertised, clean, secure with all the amenities listed. Would recommend for anyone."
164448,339169565,2018-10-21,19588040,Pablo,"Lidia is an excellent host. She was really nice and gave us a lot of useful information. It's very easy to comunicate with her.The appartement is well located, near the commuter rail and metro. The bedroom was comfortable and clean. Highly recommend !"
164448,340536590,2018-10-24,95271412,Sandeep,"The Place is in Centre of Stockholm and my stay has been a great experience .Super Host "
164448,350424204,2018-11-19,224151248,Antonio,"We want to thank Li for her hospitality. The stay was perfect, and we felt like being home, very warm despite being in a cold country :) The apartment is well-located, you can walk to Gamla Stan (15 min) and also very near to public transport and easy to arrive from the airport."
164448,355247979,2018-12-03,148251233,Vaclovas,"everything was nice, very good public transport, recomend to everyone!"
164448,359558503,2018-12-17,30951345,Isidora,"Li is indeed a super friendly host and her flat is a nice, cozy place where one feels welcome and like at home. It is clean, comfortable and quiet. It is also well connected to the public transport. A warm recommendation."
164448,362342412,2018-12-26,14097167,Oleg,"Li was very fast in her responses. she provided us all needed info at arrival, described us a Stockholm in a nutshell . Room was private and clean. I recommend this place. It is worth it's money. Location is also very good!"
164448,411065942,2019-02-11,175790296,Shuheng,It is a very warm and clean flat with adorable design and convenient bathing facility. Li is very hospitable and willing to help. It locates in a very quiet community with convenient public transportation nearby.
164448,437066459,2019-04-14,7006589,Ahmed,It was really nice staying at Li's apartment
164448,444025405,2019-04-27,36885686,Yasemen,"It was very clean place and The host Li was very kind and polite. Thanks for service I really appreciate it. It was the one of the best times of my life,  I am looking forward to have it again."
164448,445916150,2019-04-30,10374429,Shane,"Horrible location, very dirty and ugly apartment"
164448,447863395,2019-05-04,51743212,Andrea,Li was a perfect host and she gave us a lot of advices. The place was clean and in a very good position. Thank you a lot Li!!
164448,449996074,2019-05-08,256006024,Noah,"Li was a fantastic host. When we first booked, she reached out and communicated with us about directions from the airport and welcomed us to Stockholm. When we had questions, she was prompt and detailed in her responses, and when we arrived, she sat us down for 30 min with a map and museum brochures to help us refine our itinerary. She was the perfect host in terms of giving us the privacy we wanted, but always being available if we had any questions. She clearly has lots of experience hosting and providing a comfortable environment for travelers who just want a cozy space to come back to in the evenings. In addition, her home in Sodermalm is in a great location for the walking traveler. Thank you Li for providing such a welcoming and memorable experience in Stockholm - I hope to be back again in the coming years!"
164448,451788926,2019-05-12,4360192,Hannah,"A really sweet and warm host, Li left an extra special memory of Stockholm to us! Her kindness and hospitality shines through her as she showed genuine care and love for each of her host. We had a wonderful stay at her cosy and comfortable place and wish only to visit again!"
164448,456699078,2019-05-22,91309779,Laura,"Li was a wonderful host, she gave us many tipps for our trip, she even helped us a lot with the bus and train timetable! Her place is very beautiful, clean and easy to reach. We had a great time in Stockholm!"
164448,462786028,2019-06-02,27517355,Frank,The accomodation at Li's was more spacious and comfortable than we had expected. A lovely large bedroom and a separate living area made for a most enjoyable stay. Li's tips and advice on what to see and where to eat where spot on and added to the enjoyment of our stay in Stockholm. Would highly recommend.
